date,trading_code,last_traded_price,high,low,opening_price,closing_price,yesterdays_closing_price,trade,value_mn,volume
,,,,,,,,,,
12/1/2019 0:00,1JANATAMF,4.2,4.2,4.2,4.2,4.2,4.2,28,0.844,200877
,,,,,,,,,,
11/28/2019 0:00,1JANATAMF,4.2,4.3,4.2,4.2,4.2,4.2,26,0.696,165652
,,,,,,,,,,
11/27/2019 0:00,1JANATAMF,4.2,4.3,4.2,4.2,4.2,4.2,31,0.443,105195
,,,,,,,,,,
11/26/2019 0:00,1JANATAMF,4.3,4.3,4.2,4.2,4.2,4.2,24,0.404,95643
,,,,,,,,,,
11/25/2019 0:00,1JANATAMF,4.3,4.3,4.2,4.2,4.2,4.2,31,0.803,191085
,,,,,,,,,,
11/24/2019 0:00,1JANATAMF,4.3,4.3,4.2,4.2,4.2,4.2,25,0.309,73556
,,,,,,,,,,
11/21/2019 0:00,1JANATAMF,4.2,4.3,4.2,4.2,4.2,4.3,49,1.65,391656
,,,,,,,,,,
11/20/2019 0:00,1JANATAMF,4.3,4.4,4.3,4.3,4.3,4.3,69,1.872,435400
,,,,,,,,,,
11/19/2019 0:00,1JANATAMF,4.2,4.3,4.2,4.2,4.3,4.2,28,0.795,185424
,,,,,,,,,,
11/18/2019 0:00,1JANATAMF,4.2,4.2,4.2,4.2,4.2,4.2,28,0.752,179038
,,,,,,,,,,
11/17/2019 0:00,1JANATAMF,4.2,4.2,4.2,4.2,4.2,4.2,33,0.544,129568
,,,,,,,,,,
11/14/2019 0:00,1JANATAMF,4.2,4.3,4.2,4.2,4.2,4.2,84,1.784,424740
,,,,,,,,,,
11/13/2019 0:00,1JANATAMF,4.1,4.2,4.1,4.1,4.2,4.1,36,1.091,261049
,,,,,,,,,,
11/12/2019 0:00,1JANATAMF,4.2,4.2,4.1,4.1,4.1,4.2,42,1.539,375369
,,,,,,,,,,
11/11/2019 0:00,1JANATAMF,4.2,4.2,4.1,4.1,4.2,4.1,35,0.507,122569
,,,,,,,,,,
11/7/2019 0:00,1JANATAMF,4.2,4.2,4.1,4.1,4.1,4.1,25,0.39,94924
,,,,,,,,,,
11/6/2019 0:00,1JANATAMF,4.1,4.2,4.1,4.1,4.1,4.1,55,1.373,334957
,,,,,,,,,,
11/5/2019 0:00,1JANATAMF,4,4.1,4,4.1,4.1,4.1,44,1.095,267098
,,,,,,,,,,
11/4/2019 0:00,1JANATAMF,4,4.1,4,4,4.1,4,84,2.837,696800
,,,,,,,,,,
11/3/2019 0:00,1JANATAMF,4,4.1,4,4,4,4,21,0.373,93282
,,,,,,,,,,
10/31/2019 0:00,1JANATAMF,4,4.1,3.9,4,4,4,65,1.13,282459
,,,,,,,,,,
10/30/2019 0:00,1JANATAMF,4,4,3.9,3.9,4,3.9,82,3.318,840537
,,,,,,,,,,
10/29/2019 0:00,1JANATAMF,3.9,4,3.9,3.9,3.9,3.9,71,1.947,499202
,,,,,,,,,,
10/28/2019 0:00,1JANATAMF,4,4,3.9,4,3.9,3.9,37,0.974,249488
,,,,,,,,,,
10/27/2019 0:00,1JANATAMF,4,4,3.9,4,3.9,4,43,0.827,209361
,,,,,,,,,,
10/24/2019 0:00,1JANATAMF,3.9,4.1,3.9,4,4,3.9,55,0.715,179153
,,,,,,,,,,
10/23/2019 0:00,1JANATAMF,3.9,4,3.9,4,3.9,4,38,1,255713
,,,,,,,,,,
10/22/2019 0:00,1JANATAMF,3.9,4.1,3.9,4.1,4,4,46,0.928,232220
,,,,,,,,,,
10/21/2019 0:00,1JANATAMF,4,4.1,4,4.1,4,4.1,45,1.055,260932
,,,,,,,,,,
10/20/2019 0:00,1JANATAMF,4.1,4.2,4.1,4.1,4.1,4.1,71,1.003,243513
,,,,,,,,,,
10/17/2019 0:00,1JANATAMF,4.1,4.1,4,4.1,4.1,4,45,0.917,226340
,,,,,,,,,,
10/16/2019 0:00,1JANATAMF,4.1,4.1,4,4.1,4,4.1,55,1.285,314784
,,,,,,,,,,
10/15/2019 0:00,1JANATAMF,4.1,4.2,4,4.1,4.1,4,53,0.645,157429
,,,,,,,,,,
10/14/2019 0:00,1JANATAMF,4,4.1,4,4,4,4,57,1.374,342726
,,,,,,,,,,
10/13/2019 0:00,1JANATAMF,4.1,4.1,4,4.1,4,4.1,58,1.809,444071
,,,,,,,,,,
10/10/2019 0:00,1JANATAMF,4.1,4.4,4.1,4.3,4.1,4.3,95,3.87,927823
,,,,,,,,,,
10/9/2019 0:00,1JANATAMF,4.3,4.5,4.3,4.4,4.3,4.4,124,1.561,356077
,,,,,,,,,,
10/7/2019 0:00,1JANATAMF,4.4,4.6,4.2,4.2,4.4,4.2,291,6.62,1505459
,,,,,,,,,,
10/6/2019 0:00,1JANATAMF,4.2,4.3,4.1,4.2,4.2,4.2,101,2.314,549916
,,,,,,,,,,
10/3/2019 0:00,1JANATAMF,4.2,4.3,4.1,4.2,4.2,4.1,154,5.44,1295285
,,,,,,,,,,
10/2/2019 0:00,1JANATAMF,4.1,4.2,4,4.1,4.1,4.1,77,1.77,433138
,,,,,,,,,,
10/1/2019 0:00,1JANATAMF,4.1,4.2,4,4.2,4.1,4.1,66,1.303,317683
,,,,,,,,,,
9/30/2019 0:00,1JANATAMF,4.2,4.2,4,4,4.1,4.1,84,1.772,428746
,,,,,,,,,,
9/29/2019 0:00,1JANATAMF,4.1,4.1,4,4,4.1,4.1,119,1.695,414216
,,,,,,,,,,
9/26/2019 0:00,1JANATAMF,4.1,4.1,4,4,4.1,4.1,82,1.543,380824
,,,,,,,,,,
9/25/2019 0:00,1JANATAMF,4,4.2,4,4.2,4.1,4.1,46,0.519,127232
,,,,,,,,,,
9/24/2019 0:00,1JANATAMF,4.2,4.2,4,4,4.1,4,164,3.331,815606
,,,,,,,,,,
9/23/2019 0:00,1JANATAMF,4.1,4.1,3.9,3.9,4,3.9,69,2.012,502950
,,,,,,,,,,
9/22/2019 0:00,1JANATAMF,4,4,3.9,3.9,3.9,3.9,17,0.337,86463
,,,,,,,,,,
9/19/2019 0:00,1JANATAMF,3.9,4,3.9,3.9,3.9,3.9,54,1.072,274283
,,,,,,,,,,
9/18/2019 0:00,1JANATAMF,3.9,4,3.9,4,3.9,4,32,0.381,97190
,,,,,,,,,,
9/17/2019 0:00,1JANATAMF,3.9,4.1,3.9,4,4,4,54,1.364,341018
,,,,,,,,,,
9/16/2019 0:00,1JANATAMF,4,4.1,3.9,3.9,4,4,51,2.416,604244
,,,,,,,,,,
9/15/2019 0:00,1JANATAMF,4,4,3.9,3.9,4,3.9,45,0.822,206938
,,,,,,,,,,
9/12/2019 0:00,1JANATAMF,3.9,4,3.9,3.9,3.9,3.9,73,1.312,336370
,,,,,,,,,,
9/11/2019 0:00,1JANATAMF,3.9,4.1,3.9,3.9,3.9,3.9,47,0.945,241803
,,,,,,,,,,
9/9/2019 0:00,1JANATAMF,3.9,4.1,3.9,4,3.9,4,91,1.966,492019
,,,,,,,,,,
9/8/2019 0:00,1JANATAMF,4.1,4.1,4,4,4,4,35,0.993,247662
,,,,,,,,,,
9/5/2019 0:00,1JANATAMF,4,4.1,3.9,4.1,4,4,145,4.154,1038432
,,,,,,,,,,
9/4/2019 0:00,1JANATAMF,4.1,4.2,4,4.1,4,4.1,95,2.955,726442
,,,,,,,,,,
9/3/2019 0:00,1JANATAMF,4.2,4.2,4.1,4.1,4.1,4.1,32,0.282,68686
,,,,,,,,,,
9/2/2019 0:00,1JANATAMF,4.1,4.2,4,4.1,4.1,4.1,74,2.146,528369
,,,,,,,,,,
9/1/2019 0:00,1JANATAMF,4.1,4.2,4.1,4.2,4.1,4.2,98,1.471,357297
,,,,,,,,,,
8/29/2019 0:00,1JANATAMF,4.1,4.3,4.1,4.2,4.2,4.2,115,1.974,469941
,,,,,,,,,,
8/28/2019 0:00,1JANATAMF,4.2,4.3,4.1,4.3,4.2,4.4,137,1.956,467646
,,,,,,,,,,
8/27/2019 0:00,1JANATAMF,0,0,0,0,4.4,4.4,0,0,0
,,,,,,,,,,
8/26/2019 0:00,1JANATAMF,4.5,4.5,4.4,4.4,4.4,4.4,81,1.664,377666
,,,,,,,,,,
8/25/2019 0:00,1JANATAMF,4.4,4.5,4.4,4.4,4.4,4.4,77,3.079,698942
,,,,,,,,,,
8/22/2019 0:00,1JANATAMF,4.5,4.5,4.4,4.4,4.4,4.4,73,2.209,499413
,,,,,,,,,,
8/21/2019 0:00,1JANATAMF,4.4,4.5,4.4,4.5,4.4,4.5,42,1.111,250214
,,,,,,,,,,
8/20/2019 0:00,1JANATAMF,4.4,4.5,4.4,4.5,4.5,4.5,54,0.739,165432
,,,,,,,,,,
8/19/2019 0:00,1JANATAMF,4.5,4.6,4.4,4.5,4.5,4.5,93,2.442,545210
,,,,,,,,,,
8/18/2019 0:00,1JANATAMF,4.6,4.6,4.5,4.5,4.5,4.5,96,1.123,249058
,,,,,,,,,,
8/8/2019 0:00,1JANATAMF,4.6,4.6,4.4,4.4,4.5,4.4,129,3.916,870589
,,,,,,,,,,
8/7/2019 0:00,1JANATAMF,4.4,4.5,4.4,4.5,4.4,4.4,64,1.594,360204
,,,,,,,,,,
8/6/2019 0:00,1JANATAMF,4.5,4.5,4.4,4.5,4.4,4.5,153,3.575,809384
,,,,,,,,,,
8/5/2019 0:00,1JANATAMF,4.5,4.6,4.4,4.5,4.5,4.3,130,2.916,643974
,,,,,,,,,,
8/4/2019 0:00,1JANATAMF,4.3,4.6,4.3,4.6,4.3,4.5,208,4.72,1085550
,,,,,,,,,,
8/1/2019 0:00,1JANATAMF,4.5,4.7,4.4,4.7,4.5,4.7,301,5.677,1249227
,,,,,,,,,,
7/31/2019 0:00,1JANATAMF,4.7,5,4.6,5,4.7,5.1,335,7.917,1684462
,,,,,,,,,,
7/30/2019 0:00,1JANATAMF,5,5.3,5,5.3,5.1,5.2,281,5.68,1105439
,,,,,,,,,,
7/29/2019 0:00,1JANATAMF,5.3,5.3,5.1,5.2,5.2,5.3,255,5.854,1123360
,,,,,,,,,,
7/28/2019 0:00,1JANATAMF,5.3,5.6,5.2,5.6,5.3,5.6,322,8.374,1555480
,,,,,,,,,,
7/25/2019 0:00,1JANATAMF,5.5,6,5.5,5.9,5.6,5.8,607,16.773,2921909
,,,,,,,,,,
7/24/2019 0:00,1JANATAMF,5.8,5.8,5.2,5.3,5.8,5.3,576,17.422,3121610
,,,,,,,,,,
7/23/2019 0:00,1JANATAMF,5.3,5.3,5.1,5.1,5.3,5.1,242,5.631,1076537
,,,,,,,,,,
7/22/2019 0:00,1JANATAMF,5.1,5.4,5,5.3,5.1,5.3,214,5.896,1147895
,,,,,,,,,,
7/21/2019 0:00,1JANATAMF,5.2,5.4,5.1,5.2,5.3,5.2,287,8.155,1531308
,,,,,,,,,,
7/18/2019 0:00,1JANATAMF,5.3,5.5,5.1,5.4,5.2,5.4,280,5.732,1088279
,,,,,,,,,,
7/17/2019 0:00,1JANATAMF,5.4,5.7,5.3,5.6,5.4,5.2,478,22.711,4180939
,,,,,,,,,,
7/16/2019 0:00,1JANATAMF,5.3,5.5,5.1,5.2,5.2,5.2,218,4.12,783806
,,,,,,,,,,
7/15/2019 0:00,1JANATAMF,5.2,5.2,5,5.2,5.2,5.2,236,8.526,1675168
,,,,,,,,,,
7/14/2019 0:00,1JANATAMF,5.1,5.7,5.1,5.4,5.2,5.5,255,8.368,1561316
,,,,,,,,,,
7/11/2019 0:00,1JANATAMF,5.5,5.8,5.3,5.6,5.5,5.6,294,11.63,2114564
,,,,,,,,,,
7/10/2019 0:00,1JANATAMF,5.6,6.2,5.5,6,5.6,6,454,15.794,2736657
,,,,,,,,,,
7/9/2019 0:00,1JANATAMF,6,6,5.5,5.5,6,5.5,828,49.992,8404661
,,,,,,,,,,
7/8/2019 0:00,1JANATAMF,5.5,6.1,5.4,5.9,5.5,5.8,580,24,4224966
,,,,,,,,,,
7/7/2019 0:00,1JANATAMF,5.8,5.8,5.4,5.4,5.8,5.3,335,16.831,2907354
,,,,,,,,,,
7/4/2019 0:00,1JANATAMF,5.3,5.3,4.8,4.9,5.3,4.9,494,23.937,4552844
,,,,,,,,,,
7/3/2019 0:00,1JANATAMF,4.9,5,4.9,5,4.9,5,50,0.434,87792
,,,,,,,,,,
7/2/2019 0:00,1JANATAMF,5,5.1,4.8,4.8,5,4.8,157,3.866,777386
,,,,,,,,,,
6/30/2019 0:00,1JANATAMF,4.8,4.9,4.8,4.8,4.8,4.8,49,0.463,96034
,,,,,,,,,,
6/27/2019 0:00,1JANATAMF,4.8,4.9,4.8,4.8,4.8,4.9,78,0.733,152426
,,,,,,,,,,
6/26/2019 0:00,1JANATAMF,4.9,5.1,4.8,5,4.9,4.9,83,1.301,263540
,,,,,,,,,,
6/25/2019 0:00,1JANATAMF,4.9,5,4.9,4.9,4.9,4.9,126,2.745,554992
,,,,,,,,,,
6/24/2019 0:00,1JANATAMF,5,5.1,4.7,4.7,4.9,4.7,208,3.25,658773
,,,,,,,,,,
6/23/2019 0:00,1JANATAMF,4.7,4.8,4.7,4.8,4.7,4.7,32,0.358,75007
,,,,,,,,,,
6/20/2019 0:00,1JANATAMF,4.7,4.8,4.7,4.7,4.7,4.7,52,0.511,107798
,,,,,,,,,,
6/19/2019 0:00,1JANATAMF,4.7,4.8,4.6,4.7,4.7,4.7,67,0.772,163747
,,,,,,,,,,
6/18/2019 0:00,1JANATAMF,4.7,4.8,4.7,4.7,4.7,4.7,23,0.497,105692
,,,,,,,,,,
6/17/2019 0:00,1JANATAMF,4.8,4.8,4.7,4.7,4.7,4.7,29,0.289,61501
,,,,,,,,,,
6/16/2019 0:00,1JANATAMF,4.7,4.8,4.7,4.7,4.7,4.7,39,0.214,44812
,,,,,,,,,,
6/13/2019 0:00,1JANATAMF,4.7,4.8,4.7,4.8,4.7,4.9,36,0.688,144574
,,,,,,,,,,
6/12/2019 0:00,1JANATAMF,5,5,4.7,4.8,4.9,4.9,72,0.769,157530
,,,,,,,,,,
6/11/2019 0:00,1JANATAMF,4.9,5,4.8,4.8,4.9,4.7,83,1.131,231744
,,,,,,,,,,
6/10/2019 0:00,1JANATAMF,4.8,4.8,4.6,4.7,4.7,4.6,66,1.141,242889
,,,,,,,,,,
6/9/2019 0:00,1JANATAMF,4.7,4.7,4.6,4.6,4.6,4.6,46,0.36,78065
,,,,,,,,,,
5/30/2019 0:00,1JANATAMF,4.7,4.7,4.6,4.6,4.6,4.6,21,0.154,33330
,,,,,,,,,,
5/29/2019 0:00,1JANATAMF,4.7,4.7,4.5,4.6,4.6,4.6,29,0.541,117464
,,,,,,,,,,
5/28/2019 0:00,1JANATAMF,4.6,4.6,4.5,4.5,4.6,4.6,34,0.728,158489
,,,,,,,,,,
5/27/2019 0:00,1JANATAMF,4.6,4.6,4.5,4.5,4.6,4.5,25,0.199,43579
,,,,,,,,,,
5/26/2019 0:00,1JANATAMF,4.6,4.6,4.5,4.5,4.5,4.5,11,0.113,25070
,,,,,,,,,,
5/23/2019 0:00,1JANATAMF,4.5,4.6,4.5,4.5,4.5,4.5,28,0.149,33029
,,,,,,,,,,
5/22/2019 0:00,1JANATAMF,4.5,4.5,4.5,4.5,4.5,4.5,9,0.113,25186
,,,,,,,,,,
5/21/2019 0:00,1JANATAMF,4.5,4.6,4.5,4.5,4.5,4.5,10,0.047,10479
,,,,,,,,,,
5/20/2019 0:00,1JANATAMF,4.5,4.5,4.5,4.5,4.5,4.5,27,0.989,219841
,,,,,,,,,,
5/19/2019 0:00,1JANATAMF,4.4,4.6,4.4,4.5,4.5,4.5,31,0.341,75606
,,,,,,,,,,
5/16/2019 0:00,1JANATAMF,4.5,4.5,4.4,4.4,4.5,4.4,3,0.008,1896
,,,,,,,,,,
5/15/2019 0:00,1JANATAMF,4.5,4.5,4.4,4.4,4.4,4.4,11,0.424,96290
,,,,,,,,,,
5/14/2019 0:00,1JANATAMF,4.3,4.5,4.3,4.5,4.4,4.4,22,0.184,41937
,,,,,,,,,,
5/13/2019 0:00,1JANATAMF,4.5,4.5,4.4,4.4,4.4,4.4,17,0.319,72511
,,,,,,,,,,
5/12/2019 0:00,1JANATAMF,4.4,4.5,4.4,4.4,4.4,4.4,9,0.028,6332
,,,,,,,,,,
5/9/2019 0:00,1JANATAMF,4.3,4.5,4.2,4.4,4.4,4.4,63,1.701,394469
,,,,,,,,,,
5/8/2019 0:00,1JANATAMF,4.5,4.5,4.3,4.5,4.4,4.5,28,0.515,116980
,,,,,,,,,,
5/7/2019 0:00,1JANATAMF,4.5,4.6,4.5,4.6,4.5,4.6,26,0.62,137224
,,,,,,,,,,
5/6/2019 0:00,1JANATAMF,4.5,4.7,4.5,4.6,4.6,4.6,61,0.996,217745
,,,,,,,,,,
5/5/2019 0:00,1JANATAMF,4.7,4.7,4.4,4.4,4.6,4.5,37,0.425,92645
,,,,,,,,,,
5/2/2019 0:00,1JANATAMF,4.4,4.5,4.4,4.4,4.5,4.4,32,0.364,80920
,,,,,,,,,,
4/30/2019 0:00,1JANATAMF,4.5,4.5,4.4,4.4,4.4,4.4,36,0.272,60803
,,,,,,,,,,
4/29/2019 0:00,1JANATAMF,4.4,4.5,4.4,4.5,4.4,4.3,24,0.348,78211
,,,,,,,,,,
4/28/2019 0:00,1JANATAMF,4.4,4.4,4.3,4.4,4.3,4.4,20,0.047,10864
,,,,,,,,,,
4/25/2019 0:00,1JANATAMF,4.4,4.5,4.4,4.4,4.4,4.4,8,0.02,4610
,,,,,,,,,,
4/24/2019 0:00,1JANATAMF,4.5,4.5,4.3,4.4,4.4,4.4,26,0.481,109334
,,,,,,,,,,
4/23/2019 0:00,1JANATAMF,4.4,4.5,4.4,4.4,4.4,4.4,18,0.418,95069
,,,,,,,,,,
4/21/2019 0:00,1JANATAMF,4.5,4.5,4.4,4.4,4.4,4.4,14,0.209,47355
,,,,,,,,,,
4/18/2019 0:00,1JANATAMF,4.5,4.5,4.3,4.3,4.4,4.3,15,0.277,62888
,,,,,,,,,,
4/17/2019 0:00,1JANATAMF,4.3,4.4,4.3,4.4,4.3,4.3,9,0.015,3553
,,,,,,,,,,
4/16/2019 0:00,1JANATAMF,4.4,4.4,4.3,4.3,4.3,4.3,17,0.091,21258
,,,,,,,,,,
4/15/2019 0:00,1JANATAMF,4.3,4.4,4.3,4.4,4.3,4.3,19,0.191,43999
,,,,,,,,,,
4/11/2019 0:00,1JANATAMF,4.4,4.4,4.3,4.4,4.3,4.3,6,0.032,7292
,,,,,,,,,,
4/10/2019 0:00,1JANATAMF,4.2,4.4,4.2,4.3,4.3,4.3,43,1.485,348530
,,,,,,,,,,
4/9/2019 0:00,1JANATAMF,4.4,4.4,4.3,4.3,4.3,4.3,24,0.499,115956
,,,,,,,,,,
4/8/2019 0:00,1JANATAMF,4.4,4.4,4.3,4.4,4.3,4.4,44,0.658,152121
,,,,,,,,,,
4/7/2019 0:00,1JANATAMF,4.3,4.4,4.3,4.4,4.4,4.5,48,0.769,175392
,,,,,,,,,,
4/4/2019 0:00,1JANATAMF,4.4,4.5,4.4,4.4,4.5,4.4,18,0.085,19068
,,,,,,,,,,
4/3/2019 0:00,1JANATAMF,4.4,4.5,4.4,4.4,4.4,4.4,13,0.115,25884
,,,,,,,,,,
4/2/2019 0:00,1JANATAMF,4.5,4.5,4.3,4.4,4.4,4.4,28,0.826,188665
,,,,,,,,,,
4/1/2019 0:00,1JANATAMF,4.4,4.5,4.4,4.4,4.4,4.4,26,0.314,71212
,,,,,,,,,,
3/31/2019 0:00,1JANATAMF,4.4,4.5,4.4,4.4,4.4,4.4,17,0.099,22578
,,,,,,,,,,
3/28/2019 0:00,1JANATAMF,4.4,4.6,4.4,4.6,4.4,4.5,19,0.282,63461
,,,,,,,,,,
3/27/2019 0:00,1JANATAMF,4.4,4.5,4.4,4.4,4.5,4.4,26,0.647,143877
,,,,,,,,,,
3/25/2019 0:00,1JANATAMF,4.4,4.5,4.3,4.5,4.4,4.5,23,0.343,78570
,,,,,,,,,,
3/24/2019 0:00,1JANATAMF,4.4,4.6,4.4,4.5,4.5,4.5,22,0.232,51974
,,,,,,,,,,
3/21/2019 0:00,1JANATAMF,4.5,4.6,4.5,4.5,4.5,4.5,20,0.251,55375
,,,,,,,,,,
3/20/2019 0:00,1JANATAMF,4.5,4.6,4.5,4.5,4.5,4.5,11,0.007,1657
,,,,,,,,,,
3/19/2019 0:00,1JANATAMF,4.5,4.6,4.4,4.5,4.5,4.5,31,0.145,32210
,,,,,,,,,,
3/18/2019 0:00,1JANATAMF,4.6,4.7,4.4,4.6,4.5,4.7,49,0.408,89928
,,,,,,,,,,
3/14/2019 0:00,1JANATAMF,4.6,4.7,4.6,4.6,4.7,4.6,35,0.345,74410
,,,,,,,,,,
3/13/2019 0:00,1JANATAMF,4.6,4.7,4.6,4.6,4.6,4.6,21,0.128,27549
,,,,,,,,,,
3/12/2019 0:00,1JANATAMF,4.7,4.7,4.6,4.7,4.6,4.7,44,0.401,86661
,,,,,,,,,,
3/11/2019 0:00,1JANATAMF,4.7,4.8,4.6,4.6,4.7,4.7,27,0.09,19045
,,,,,,,,,,
3/10/2019 0:00,1JANATAMF,4.8,4.8,4.6,4.6,4.7,4.6,28,0.118,25323
,,,,,,,,,,
3/7/2019 0:00,1JANATAMF,4.7,4.8,4.6,4.8,4.6,4.7,67,0.875,187822
,,,,,,,,,,
3/6/2019 0:00,1JANATAMF,4.8,4.9,4.7,4.8,4.7,4.8,43,0.286,60543
,,,,,,,,,,
3/5/2019 0:00,1JANATAMF,4.8,4.9,4.8,4.9,4.8,4.8,33,0.136,28367
,,,,,,,,,,
3/4/2019 0:00,1JANATAMF,4.8,4.9,4.7,4.8,4.8,4.8,39,0.191,39856
,,,,,,,,,,
3/3/2019 0:00,1JANATAMF,4.9,5,4.8,4.8,4.8,4.8,26,0.191,39841
,,,,,,,,,,
2/27/2019 0:00,1JANATAMF,5,5,4.8,4.9,4.8,4.9,56,0.594,123057
,,,,,,,,,,
2/26/2019 0:00,1JANATAMF,4.9,4.9,4.8,4.8,4.9,4.9,29,0.257,52899
,,,,,,,,,,
2/25/2019 0:00,1JANATAMF,4.9,5,4.8,4.9,4.9,4.9,19,0.095,19681
,,,,,,,,,,
2/24/2019 0:00,1JANATAMF,4.8,5,4.8,4.8,4.9,4.9,26,0.251,51620
,,,,,,,,,,
2/20/2019 0:00,1JANATAMF,4.9,5.1,4.9,5.1,4.9,4.9,22,0.053,10832
,,,,,,,,,,
2/19/2019 0:00,1JANATAMF,4.9,5,4.9,4.9,4.9,4.9,31,0.145,29525
,,,,,,,,,,
2/18/2019 0:00,1JANATAMF,5,5.1,4.8,5,4.9,5,66,0.931,187652
,,,,,,,,,,
2/17/2019 0:00,1JANATAMF,5.1,5.1,5,5,5,5,71,1.255,248948
,,,,,,,,,,
2/14/2019 0:00,1JANATAMF,5.1,5.1,4.9,5,5,4.9,47,0.173,34909
,,,,,,,,,,
2/13/2019 0:00,1JANATAMF,5,5,4.9,5,4.9,4.9,43,0.744,151388
,,,,,,,,,,
2/12/2019 0:00,1JANATAMF,5,5.2,4.9,4.9,4.9,4.9,37,0.162,32646
,,,,,,,,,,
2/11/2019 0:00,1JANATAMF,5,5.2,4.9,5.2,4.9,5,68,0.627,126246
,,,,,,,,,,
2/10/2019 0:00,1JANATAMF,5,5.3,4.9,5.3,5,5.1,64,1.693,338541
,,,,,,,,,,
2/7/2019 0:00,1JANATAMF,5.2,5.4,5,5.4,5.1,5,38,0.605,118696
,,,,,,,,,,
2/6/2019 0:00,1JANATAMF,5.1,5.3,5,5.3,5,5,68,1.608,321204
,,,,,,,,,,
2/5/2019 0:00,1JANATAMF,5.2,5.2,5,5,5,5.1,44,0.073,14546
,,,,,,,,,,
2/4/2019 0:00,1JANATAMF,5.1,5.2,5.1,5.2,5.1,5.1,35,0.297,57680
,,,,,,,,,,
2/3/2019 0:00,1JANATAMF,5.2,5.3,5.1,5.2,5.1,5.2,60,1.145,221741
,,,,,,,,,,
1/31/2019 0:00,1JANATAMF,5.1,5.3,5.1,5.3,5.2,5.3,90,1.741,335072
,,,,,,,,,,
1/30/2019 0:00,1JANATAMF,5.3,5.5,5.3,5.4,5.3,5.3,41,0.597,111495
,,,,,,,,,,
1/29/2019 0:00,1JANATAMF,5.4,5.5,5.3,5.3,5.3,5.3,87,1.889,351519
,,,,,,,,,,
1/28/2019 0:00,1JANATAMF,5.4,5.5,5.3,5.3,5.3,5.3,55,0.905,169738
,,,,,,,,,,
1/27/2019 0:00,1JANATAMF,5.3,5.5,5.3,5.5,5.3,5.5,81,2.001,372139
,,,,,,,,,,
1/24/2019 0:00,1JANATAMF,5.6,5.6,5.5,5.5,5.5,5.6,96,1.78,322449
,,,,,,,,,,
1/23/2019 0:00,1JANATAMF,5.5,5.6,5.3,5.4,5.6,5.4,132,4.508,830179
,,,,,,,,,,
1/22/2019 0:00,1JANATAMF,5.4,5.6,5.3,5.5,5.4,5.6,54,1.447,267164
,,,,,,,,,,
1/21/2019 0:00,1JANATAMF,5.6,5.8,5.6,5.6,5.6,5.5,210,4.948,872595
,,,,,,,,,,
1/20/2019 0:00,1JANATAMF,5.5,5.5,5.1,5.1,5.5,5,187,4.189,778264
,,,,,,,,,,
1/17/2019 0:00,1JANATAMF,5.1,5.2,5,5.1,5,5.1,75,1.812,358984
,,,,,,,,,,
1/16/2019 0:00,1JANATAMF,5.1,5.2,5,5.1,5.1,5,45,0.974,190596
,,,,,,,,,,
1/15/2019 0:00,1JANATAMF,5,5.2,5,5.2,5,5.1,48,0.779,152974
,,,,,,,,,,
1/14/2019 0:00,1JANATAMF,5.1,5.2,5,5.2,5.1,5.2,138,2.158,423114
,,,,,,,,,,
1/13/2019 0:00,1JANATAMF,5.2,5.2,5,5.1,5.2,5.2,60,0.834,164231
,,,,,,,,,,
1/10/2019 0:00,1JANATAMF,5.2,5.3,5.1,5.2,5.2,5.2,37,0.799,153494
,,,,,,,,,,
1/9/2019 0:00,1JANATAMF,5.2,5.4,5.2,5.4,5.2,5.4,74,1.578,297681
,,,,,,,,,,
1/8/2019 0:00,1JANATAMF,5.4,5.4,5.1,5.2,5.4,5.2,108,2.409,457049
,,,,,,,,,,
1/7/2019 0:00,1JANATAMF,5.1,5.3,4.9,4.9,5.2,4.9,126,1.7,330388
,,,,,,,,,,
1/6/2019 0:00,1JANATAMF,5,5,4.7,4.7,4.9,4.6,113,2.118,432548
,,,,,,,,,,
1/3/2019 0:00,1JANATAMF,4.7,4.7,4.5,4.5,4.6,4.5,42,0.732,159153
,,,,,,,,,,
1/2/2019 0:00,1JANATAMF,4.6,4.6,4.4,4.5,4.5,4.5,16,0.136,30220
,,,,,,,,,,
1/1/2019 0:00,1JANATAMF,4.5,4.6,4.4,4.5,4.5,4.4,34,0.254,56916
,,,,,,,,,,
12/30/2020 0:00,1JANATAMF,6,6.1,5.9,6.1,6,6,271,7.694,1287797
,,,,,,,,,,
12/29/2020 0:00,1JANATAMF,6.1,6.3,6,6.2,6,6.1,244,8.189,1348470
,,,,,,,,,,
12/28/2020 0:00,1JANATAMF,6.1,6.2,5.9,5.9,6.1,5.9,339,14.594,2424350
,,,,,,,,,,
12/27/2020 0:00,1JANATAMF,5.9,6,5.8,5.9,5.9,5.8,219,7.333,1241056
,,,,,,,,,,
12/24/2020 0:00,1JANATAMF,5.8,5.9,5.6,5.6,5.8,5.7,194,4.993,869684
,,,,,,,,,,
12/23/2020 0:00,1JANATAMF,5.7,5.8,5.6,5.7,5.7,5.7,221,7.881,1395532
,,,,,,,,,,
12/22/2020 0:00,1JANATAMF,5.7,5.9,5.6,5.7,5.7,5.7,262,6.08,1062368
,,,,,,,,,,
12/21/2020 0:00,1JANATAMF,5.7,5.9,5.7,5.9,5.7,5.8,213,4.633,804571
,,,,,,,,,,
